product_id,product_name,total_sales,cumulative_sales,cumulative_sales_pct,product_rank,cumulative_product_pct
TEC-AC-10001874,Logitech Wireless Anywhere Mouse MX for PC and Mac,551.91,2092164.2499999984,91.07,696,37.38
FUR-FU-10002759,12-1/2 Diameter Round Wall Clock,551.45,2092715.6999999983,91.1,697,37.43
TEC-AC-10004901,Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver ,549.89,2093265.5899999982,91.12,698,37.49
OFF-AP-10004336,"Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",546.82,2093812.4099999983,91.15,699,37.54
FUR-FU-10001602,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",546.19,2094358.5999999982,91.17,700,37.59
TEC-PH-10001468,Panasonic Business Telephones KX-T7736,546.06,2094904.6599999983,91.19,701,37.65
OFF-BI-10002794,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",545.03,2095449.6899999983,91.22,702,37.7
TEC-AC-10003399,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,543.6,2095993.2899999984,91.24,703,37.76
OFF-PA-10001019,Xerox 1884,543.46,2096536.7499999984,91.26,704,37.81
TEC-PH-10001552,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,542.98,2097079.7299999984,91.29,705,37.86
FUR-BO-10002853,O'Sullivan 5-Shelf Heavy-Duty Bookcases,540.8,2097620.5299999984,91.31,706,37.92
OFF-PA-10003656,Xerox 1935,538.15,2098158.6799999983,91.34,707,37.97
TEC-AC-10003116,Memorex Froggy Flash Drive 8 GB,536.05,2098694.729999998,91.36,708,38.02
FUR-FU-10004018,Tensor Computer Mounted Lamp,536.04,2099230.769999998,91.38,709,38.08
OFF-AR-10004602,Boston KS Multi-Size Manual Pencil Sharpener,533.37,2099764.1399999983,91.41,710,38.13
TEC-AC-10001013,Logitech ClearChat Comfort/USB Headset H390,533.08,2100297.2199999983,91.43,711,38.18
OFF-BI-10003684,Wilson Jones Legal Size Ring Binders,532.16,2100829.3799999985,91.45,712,38.24
FUR-FU-10003535,Howard Miller Distant Time Traveler Alarm Clock,531.95,2101361.3299999987,91.47,713,38.29
OFF-AR-10002067,Newell 334,531.71,2101893.0399999986,91.5,714,38.35
OFF-PA-10004353,Southworth 25% Cotton Premium Laser Paper and Envelopes,527.47,2102420.509999999,91.52,715,38.4
OFF-BI-10002429,"Premier Elliptical Ring Binder, Black",526.61,2102947.1199999987,91.54,716,38.45
OFF-AR-10003582,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",523.59,2103470.7099999986,91.57,717,38.51
OFF-ST-10003641,Space Solutions Industrial Galvanized Steel Shelving.,520.08,2103990.7899999986,91.59,718,38.56
FUR-TA-10001866,Bevis Round Conference Room Tables and Bases,519.94,2104510.7299999986,91.61,719,38.61
OFF-ST-10000636,Rogers Profile Extra Capacity Storage Tub,518.94,2105029.6699999985,91.63,720,38.67
OFF-ST-10001321,"Decoflex Hanging Personal Folder File, Blue",518.11,2105547.7799999984,91.66,721,38.72
OFF-LA-10003923,Alphabetical Labels for Top Tab Filing,518.0,2106065.7799999984,91.68,722,38.78
OFF-ST-10001590,"Tenex Personal Project File with Scoop Front Design, Black",517.63,2106583.4099999983,91.7,723,38.83
OFF-PA-10002120,Xerox 1889,516.62,2107100.0299999984,91.72,724,38.88
TEC-PH-10004912,Cisco SPA112 2 Port Phone Adapter,516.53,2107616.559999998,91.75,725,38.94
OFF-AP-10002350,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,516.22,2108132.7799999984,91.77,726,38.99
TEC-PH-10004896,Nokia Lumia 521 (T-Mobile),515.83,2108648.6099999985,91.79,727,39.04
OFF-AP-10001154,Bionaire Personal Warm Mist Humidifier/Vaporizer,515.79,2109164.3999999985,91.81,728,39.1
FUR-FU-10004952,"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx",514.56,2109678.9599999986,91.84,729,39.15
FUR-FU-10000758,DAX Natural Wood-Tone Poster Frame,513.71,2110192.6699999985,91.86,730,39.21
OFF-PA-10000176,Xerox 1887,512.19,2110704.8599999985,91.88,731,39.26
OFF-AR-10001955,Newell 319,511.87,2111216.7299999986,91.9,732,39.31
FUR-FU-10003623,"DataProducts Ampli Magnifier Task Lamp, Black,",508.73,2111725.4599999986,91.93,733,39.37
TEC-MA-10001031,Socket Bluetooth Cordless Hand Scanner (CHS),506.28,2112231.7399999984,91.95,734,39.42
OFF-BI-10001510,Deluxe Heavy-Duty Vinyl Round Ring Binder,504.24,2112735.9799999986,91.97,735,39.47
TEC-AC-10002335,Logitech Media Keyboard K200,503.86,2113239.8399999985,91.99,736,39.53
TEC-AC-10000023,"Maxell 74 Minute CD-R Spindle, 50/Pack",503.28,2113743.1199999982,92.01,737,39.58
OFF-PA-10003823,Xerox 197,501.88,2114244.999999998,92.04,738,39.63
OFF-PA-10000659,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",501.39,2114746.3899999983,92.06,739,39.69
FUR-FU-10003039,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",500.31,2115246.6999999983,92.08,740,39.74
TEC-AC-10003289,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,499.75,2115746.4499999983,92.1,741,39.8
OFF-PA-10003134,Xerox 1937,499.62,2116246.0699999984,92.12,742,39.85
TEC-PH-10000193,Jensen SMPS-640 - speaker phone,496.58,2116742.6499999985,92.14,743,39.9
OFF-AR-10004042,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",496.25,2117238.8999999985,92.17,744,39.96
OFF-BI-10000778,GBC VeloBinder Electric Binding Machine,496.02,2117734.9199999985,92.19,745,40.01
TEC-PH-10000439,GE DSL Phone Line Filter,495.88,2118230.7999999984,92.21,746,40.06
TEC-AC-10002600,Belkin QODE FastFit Bluetooth Keyboard,495.6,2118726.3999999985,92.23,747,40.12
TEC-AC-10000927,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand ,491.84,2119218.2399999984,92.25,748,40.17
TEC-PH-10003095,Samsung HM1900 Bluetooth Headset,491.68,2119709.9199999985,92.27,749,40.23
OFF-PA-10000167,Xerox 1925,489.48,2120199.3999999985,92.29,750,40.28
FUR-BO-10004360,Rush Hierlooms Collection Rich Wood Bookcases,489.38,2120688.7799999984,92.32,751,40.33
OFF-EN-10004483,"#10 White Business Envelopes,4 1/8 x 9 1/2",488.9,2121177.6799999983,92.34,752,40.39
TEC-PH-10000141,Clearsounds A400,488.33,2121666.0099999984,92.36,753,40.44
FUR-FU-10000076,24-Hour Round Wall Clock,487.51,2122153.519999998,92.38,754,40.49
OFF-BI-10004001,GBC Recycled VeloBinder Covers,487.34,2122640.859999998,92.4,755,40.55
OFF-ST-10004180,Safco Commercial Shelving,483.7,2123124.559999998,92.42,756,40.6
OFF-ST-10002370,"Sortfiler Multipurpose Personal File Organizer, Black",483.41,2123607.9699999983,92.44,757,40.66
TEC-PH-10001615,AT&T CL82213,481.23,2124089.1999999983,92.46,758,40.71
OFF-ST-10002583,Fellowes Neat Ideas Storage Cubes,480.7,2124569.8999999985,92.49,759,40.76
TEC-MA-10002790,NeatDesk Desktop Scanner & Digital Filing System,479.99,2125049.8899999987,92.51,760,40.82
TEC-AC-10004420,Cherry 142-key Programmable Keyboard,479.72,2125529.609999999,92.53,761,40.87
FUR-FU-10004460,"Howard Miller 12"" Round Wall Clock",479.34,2126008.949999999,92.55,762,40.92
TEC-AC-10003038,Kingston Digital DataTraveler 16GB USB 2.0,477.93,2126486.879999999,92.57,763,40.98
TEC-PH-10001300,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",477.66,2126964.539999999,92.59,764,41.03
OFF-ST-10000107,Fellowes Super Stor/Drawer,477.3,2127441.839999999,92.61,765,41.08
OFF-AR-10000588,Newell 345,476.16,2127917.999999999,92.63,766,41.14
TEC-PH-10000586,AT&T SB67148 SynJ,475.13,2128393.129999999,92.65,767,41.19
TEC-AC-10001284,Enermax Briskie RF Wireless Keyboard and Mouse Combo,469.4,2128862.529999999,92.67,768,41.25
FUR-FU-10000305,"Tenex V2T-RE Standard Weight Series Chair Mat, 45"" x 53"", Lip 25"" x 12""",468.47,2129330.999999999,92.69,769,41.3
TEC-PH-10004522,Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black,467.92,2129798.919999999,92.71,770,41.35
FUR-FU-10000193,Tenex Chairmats For Use with Hard Floors,467.71,2130266.629999999,92.73,771,41.41
TEC-AC-10001267,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,467.22,2130733.849999999,92.75,772,41.46
TEC-PH-10003215,Jackery Bar Premium Fast-charging Portable Charger,467.22,2131201.0699999994,92.77,773,41.51
FUR-FU-10002878,"Seth Thomas 14"" Day/Date Wall Clock",467.07,2131668.139999999,92.79,774,41.57
OFF-BI-10004230,GBC Recycled Grain Textured Covers,466.29,2132134.4299999992,92.81,775,41.62
OFF-BI-10001658,GBC Standard Therm-A-Bind Covers,466.0,2132600.4299999992,92.83,776,41.68
TEC-MA-10002930,Ricoh - Ink Collector Unit for GX3000 Series Printers,465.65,2133066.079999999,92.86,777,41.73
OFF-AP-10002892,Belkin F5C206VTEL 6 Outlet Surge,464.2,2133530.2799999993,92.88,778,41.78
FUR-FU-10003374,Electrix Fluorescent Magnifier Lamps & Weighted Base,463.8,2133994.079999999,92.9,779,41.84
OFF-ST-10001228,"Fellowes Personal Hanging Folder Files, Navy",462.33,2134456.409999999,92.92,780,41.89
TEC-AC-10004855,V7 USB Numeric Keypad,461.87,2134918.2799999993,92.94,781,41.94
OFF-AR-10001615,Newell 34,460.29,2135378.5699999994,92.96,782,42.0
OFF-ST-10001328,"Personal Filing Tote with Lid, Black/Gray",459.1,2135837.6699999995,92.98,783,42.05
OFF-SU-10000898,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",458.7,2136296.3699999996,93.0,784,42.11
OFF-PA-10000241,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",458.5,2136754.8699999996,93.02,785,42.16
OFF-ST-10001558,Acco Perma 4000 Stacking Storage Drawers,457.97,2137212.84,93.04,786,42.21
FUR-FU-10001095,DAX Black Cherry Wood-Tone Poster Frame,455.46,2137668.3,93.06,787,42.27
FUR-FU-10000629,9-3/4 Diameter Round Wall Clock,455.07,2138123.3699999996,93.08,788,42.32
TEC-PH-10004006,Panasonic KX - TS880B Telephone,453.42,2138576.7899999996,93.09,789,42.37
OFF-AP-10002495,"Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets",452.97,2139029.76,93.11,790,42.43
OFF-BI-10000315,Poly Designer Cover & Back,451.96,2139481.7199999997,93.13,791,42.48
TEC-MA-10002109,"HP Officejet Pro 8600 e-All-In-One Printer, Copier, Scanner, Fax",449.97,2139931.69,93.15,792,42.53
OFF-ST-10003638,Mobile Personal File Cube,449.66,2140381.35,93.17,793,42.59
OFF-AP-10002403,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,448.9,2140830.25,93.19,794,42.64
OFF-SU-10002573,"Acme 10"" Easy Grip Assistive Scissors",448.77,2141279.02,93.21,795,42.7
TEC-MA-10003246,Hewlett-Packard Deskjet D4360 Printer,447.97,2141726.99,93.23,796,42.75
OFF-AR-10002956,Boston 16801 Nautilus Battery Pencil Sharpener,444.6,2142171.5900000003,93.25,797,42.8
OFF-ST-10002485,Rogers Deluxe File Chest,444.0,2142615.5900000003,93.27,798,42.86
OFF-PA-10001977,Xerox 194,443.84,2143059.43,93.29,799,42.91
TEC-AC-10002217,Imation Clip USB flash drive - 8 GB,443.68,2143503.1100000003,93.31,800,42.96
TEC-PH-10003589,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,442.55,2143945.66,93.33,801,43.02
FUR-FU-10000222,"Seth Thomas 16"" Steel Case Clock",441.73,2144387.39,93.35,802,43.07
TEC-AC-10003063,Micro Innovations USB RF Wireless Keyboard with Mouse,440.0,2144827.39,93.37,803,43.13
FUR-FU-10001588,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",437.7,2145265.0900000003,93.39,804,43.18
OFF-AR-10002987,Prismacolor Color Pencil Set,436.48,2145701.5700000003,93.41,805,43.23
OFF-AP-10000358,Fellowes Basic Home/Office Series Surge Protectors,436.13,2146137.7,93.42,806,43.29
FUR-FU-10001861,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",434.56,2146572.2600000002,93.44,807,43.34
OFF-BI-10000069,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",433.79,2147006.0500000003,93.46,808,43.39
OFF-EN-10004773,Staple envelope,433.72,2147439.7700000005,93.48,809,43.45
OFF-AP-10004859,Acco 6 Outlet Guardian Premium Surge Suppressor,432.43,2147872.2000000007,93.5,810,43.5
OFF-AR-10000937,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",431.29,2148303.4900000007,93.52,811,43.56
OFF-ST-10004507,Advantus Rolling Storage Box,428.75,2148732.2400000007,93.54,812,43.61
TEC-PH-10000149,Cisco SPA525G2 IP Phone - Wireless,426.93,2149159.170000001,93.56,813,43.66
FUR-FU-10004270,"Eldon Image Series Desk Accessories, Burgundy",426.56,2149585.730000001,93.57,814,43.72
FUR-BO-10001619,O'Sullivan Cherrywood Estates Traditional Bookcase,424.9,2150010.630000001,93.59,815,43.77
OFF-PA-10004381,14-7/8 x 11 Blue Bar Computer Printout Paper,422.75,2150433.380000001,93.61,816,43.82
OFF-BI-10001191,Canvas Sectional Post Binders,422.64,2150856.020000001,93.63,817,43.88
OFF-LA-10001074,Round Specialty Laser Printer Labels,421.01,2151277.0300000007,93.65,818,43.93
TEC-AC-10000397,"Perixx PERIBOARD-512B, Ergonomic Split Keyboard",419.88,2151696.9100000006,93.67,819,43.98
TEC-PH-10002807,Motorla HX550 Universal Bluetooth Headset,419.23,2152116.1400000006,93.68,820,44.04
OFF-PA-10004243,Xerox 1939,417.34,2152533.4800000004,93.7,821,44.09
OFF-PA-10000483,Xerox 19,415.13,2152948.6100000003,93.72,822,44.15
TEC-PH-10003800,i.Sound Portable Power - 8000 mAh,413.32,2153361.93,93.74,823,44.2
OFF-BI-10000962,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",410.0,2153771.93,93.76,824,44.25
OFF-AP-10004532,Kensington 6 Outlet Guardian Standard Surge Protector,409.6,2154181.5300000003,93.77,825,44.31
FUR-FU-10002501,Nu-Dell Executive Frame,409.54,2154591.0700000003,93.79,826,44.36
OFF-ST-10001172,"Tennsco Lockers, Sand",407.01,2154998.08,93.81,827,44.41
OFF-ST-10002289,"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black",406.78,2155404.86,93.83,828,44.47
OFF-PA-10001295,Computer Printout Paper with Letter-Trim Perforations,405.96,2155810.82,93.85,829,44.52
OFF-AR-10000538,"Boston Model 1800 Electric Pencil Sharpener, Gray",405.36,2156216.1799999997,93.86,830,44.58
OFF-AR-10001897,Model L Table or Wall-Mount Pencil Sharpener,402.98,2156619.1599999997,93.88,831,44.63
OFF-ST-10000642,"Tennsco Lockers, Gray",402.82,2157021.9799999995,93.9,832,44.68
FUR-BO-10002202,"Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors",400.03,2157422.0099999993,93.92,833,44.74
TEC-MA-10004458,Lexmark X 9575 Professional All-in-One Color Printer,396.0,2157818.0099999993,93.93,834,44.79
TEC-PH-10004100,Griffin GC17055 Auxiliary Audio Cable,395.78,2158213.789999999,93.95,835,44.84
FUR-FU-10004960,"Seth Thomas 12"" Clock w/ Goldtone Case",390.66,2158604.4499999993,93.97,836,44.9
OFF-BI-10002852,Ibico Standard Transparent Covers,390.58,2158995.0299999993,93.98,837,44.95
OFF-AR-10004260,Boston 1799 Powerhouse Electric Pencil Sharpener,389.7,2159384.7299999995,94.0,838,45.01
TEC-AC-10004001,Logitech Wireless Headset H600 Over-The-Head Design,386.91,2159771.6399999997,94.02,839,45.06
OFF-AP-10002765,Fellowes Advanced Computer Series Surge Protectors,386.75,2160158.3899999997,94.03,840,45.11
OFF-BI-10004236,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",386.08,2160544.4699999997,94.05,841,45.17
TEC-MA-10001570,Cisco Desktop Collaboration Experience DX650 IP Video Phone,385.8,2160930.2699999996,94.07,842,45.22
TEC-PH-10004188,OtterBox Commuter Series Case - Samsung Galaxy S4,384.85,2161315.1199999996,94.08,843,45.27
TEC-AC-10002647,"Logitech Wireless Boombox Speaker - portable - wireless, wired",383.04,2161698.1599999997,94.1,844,45.33
TEC-AC-10004864,Memorex Micro Travel Drive 32 GB,379.7,2162077.86,94.12,845,45.38
FUR-FU-10004622,Eldon Advantage Foldable Chair Mats for Low Pile Carpets,379.4,2162457.26,94.13,846,45.44
TEC-PH-10002075,AT&T EL51110 DECT,377.97,2162835.23,94.15,847,45.49
FUR-FU-10002045,"Executive Impressions 14""",377.91,2163213.14,94.17,848,45.54
OFF-BI-10002498,Clear Mylar Reinforcing Strips,377.54,2163590.68,94.18,849,45.6
OFF-EN-10002500,Globe Weis Peel & Seel First Class Envelopes,375.73,2163966.41,94.2,850,45.65
OFF-ST-10002301,Tennsco Commercial Shelving,374.26,2164340.67,94.22,851,45.7
TEC-AC-10004859,"Maxell Pro 80 Minute CD-R, 10/Pack",374.07,2164714.7399999998,94.23,852,45.76
TEC-AC-10001553,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",373.78,2165088.5199999996,94.25,853,45.81
OFF-LA-10004544,Avery 505,372.96,2165461.4799999995,94.27,854,45.86
OFF-BI-10003638,GBC Durable Plastic Covers,369.58,2165831.0599999996,94.28,855,45.92
FUR-FU-10003247,36X48 HARDFLOOR CHAIRMAT,369.25,2166200.3099999996,94.3,856,45.97
OFF-ST-10000464,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",368.46,2166568.7699999996,94.31,857,46.03
TEC-AC-10003657,Lenovo 17-Key USB Numeric Keypad,367.09,2166935.8599999994,94.33,858,46.08
TEC-AC-10001383,Logitech Wireless Touch Keyboard K400,364.85,2167300.7099999995,94.35,859,46.13
TEC-AC-10002399,SanDisk Cruzer 32 GB USB Flash Drive,361.38,2167662.0899999994,94.36,860,46.19
TEC-AC-10004114,KeyTronic 6101 Series - Keyboard - Black,360.71,2168022.7999999993,94.38,861,46.24
TEC-AC-10001956,Microsoft Arc Touch Mouse,359.7,2168382.4999999995,94.39,862,46.29
FUR-FU-10000521,"Seth Thomas 14"" Putty-Colored Wall Clock",357.95,2168740.4499999997,94.41,863,46.35
OFF-AP-10000696,Holmes Odor Grabber,357.62,2169098.07,94.42,864,46.4
TEC-AC-10002167,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,357.0,2169455.07,94.44,865,46.46
TEC-AC-10003441,Kingston Digital DataTraveler 32GB USB 2.0,355.95,2169811.02,94.45,866,46.51
OFF-BI-10003707,Aluminum Screw Posts,354.03,2170165.05,94.47,867,46.56
OFF-ST-10002406,Pizazz Global Quick File,353.29,2170518.34,94.49,868,46.62
OFF-PA-10000595,Xerox 1929,351.74,2170870.08,94.5,869,46.67
TEC-MA-10002981,I.R.I.S IRISCard Anywhere 5 Card Scanner,350.97,2171221.0500000003,94.52,870,46.72
TEC-AC-10003027,Imation 8GB Mini TravelDrive USB 2.0 Flash Drive,350.2,2171571.2500000005,94.53,871,46.78
OFF-ST-10004963,Eldon Gobal File Keepers,348.22,2171919.4700000007,94.55,872,46.83
OFF-ST-10000615,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",347.31,2172266.7800000007,94.56,873,46.89
FUR-FU-10004090,"Executive Impressions 14"" Contract Wall Clock",346.79,2172613.5700000008,94.58,874,46.94
OFF-BI-10001721,Trimflex Flexible Post Binders,346.36,2172959.9300000006,94.59,875,46.99
OFF-ST-10001325,Sterilite Officeware Hinged File Box,345.84,2173305.7700000005,94.61,876,47.05
OFF-ST-10000876,Eldon Simplefile Box Office,345.83,2173651.6000000006,94.62,877,47.1
OFF-ST-10000798,2300 Heavy-Duty Transfer File Systems by Perma,344.72,2173996.3200000008,94.64,878,47.15
OFF-AP-10000692,Fellowes Mighty 8 Compact Surge Protector,344.59,2174340.9100000006,94.65,879,47.21
FUR-FU-10004597,Eldon Cleatmat Chair Mats for Medium Pile Carpets,344.1,2174685.0100000007,94.67,880,47.26
OFF-AP-10001492,"Acco Six-Outlet Power Strip, 4' Cord Length",343.08,2175028.090000001,94.68,881,47.31
OFF-BI-10002353,GBC VeloBind Cover Sets,342.77,2175370.860000001,94.7,882,47.37
OFF-PA-10004092,Tops Green Bar Computer Printout Paper,342.58,2175713.440000001,94.71,883,47.42
OFF-AR-10004648,Boston 19500 Mighty Mite Electric Pencil Sharpener,342.55,2176055.9900000007,94.73,884,47.48
TEC-MA-10000904,"Brother MFC-9340CDW LED All-In-One Printer, Copier Scanner",341.99,2176397.980000001,94.74,885,47.53
TEC-PH-10004959,Classic Ivory Antique Telephone ZL1810,341.67,2176739.650000001,94.76,886,47.58
OFF-ST-10000136,Letter Size File,341.42,2177081.0700000008,94.77,887,47.64
TEC-PH-10002293,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,339.83,2177420.900000001,94.79,888,47.69
FUR-FU-10000397,Luxo Economy Swing Arm Lamp,338.98,2177759.880000001,94.8,889,47.74
OFF-ST-10003455,"Tenex File Box, Personal Filing Tote with Lid, Black",338.12,2178098.000000001,94.82,890,47.8
OFF-EN-10001335,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",336.95,2178434.950000001,94.83,891,47.85
TEC-MA-10003066,Wasp CCD Handheld Bar Code Reader,336.51,2178771.460000001,94.84,892,47.91
TEC-PH-10001644,"BlueLounge Milo Smartphone Stand, White/Metallic",335.89,2179107.350000001,94.86,893,47.96
OFF-BI-10002225,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",334.37,2179441.720000001,94.87,894,48.01
OFF-PA-10003441,Xerox 226,334.37,2179776.0900000012,94.89,895,48.07
FUR-FU-10001475,"Contract Clock, 14"", Brown",334.1,2180110.1900000013,94.9,896,48.12
OFF-AP-10002998,Holmes 99% HEPA Air Purifier,333.56,2180443.7500000014,94.92,897,48.17
FUR-FU-10002379,Eldon Econocleat Chair Mats for Low Pile Carpets,331.76,2180775.510000001,94.93,898,48.23
